order_id,customer_id,order_placement_date,on_time,in_full,otif
FJUN621320203,789320,20-Jun-22,1,1,1
FJUN622320503,789320,20-Jun-22,1,1,1
FJUN623503501,789503,20-Jun-22,1,1,1
FJUN623501301,789501,20-Jun-22,1,1,1
FJUN622501502,789501,20-Jun-22,1,1,1
FJUN623401402,789401,20-Jun-22,1,1,1
FJUN622401201,789401,20-Jun-22,1,1,1
FJUN621902603,789902,20-Jun-22,1,1,1
FJUN623902503,789902,20-Jun-22,1,1,1
FJUN621220603,789220,20-Jun-22,1,1,1
FJUN623220401,789220,20-Jun-22,1,1,1
FJUN622220501,789220,20-Jun-22,1,1,1
FJUN622621301,789621,20-Jun-22,1,1,1
FJUN623621303,789621,20-Jun-22,1,1,1
FJUN622621602,789621,20-Jun-22,1,1,1
FJUN621101301,789101,20-Jun-22,1,1,1
FJUN623101502,789101,20-Jun-22,1,1,1
FJUN621101602,789101,20-Jun-22,1,1,1
FJUN621203603,789203,20-Jun-22,1,1,1
FJUN622203603,789203,20-Jun-22,1,1,1
FJUN621301603,789301,20-Jun-22,1,1,1
FJUN623201503,789201,20-Jun-22,1,1,1
FJUN622420303,789420,20-Jun-22,1,1,1
FJUN621420502,789420,20-Jun-22,1,1,1
FJUN623420601,789420,20-Jun-22,1,1,1
FJUN621121301,789121,20-Jun-22,1,1,1
FJUN621121401,789121,20-Jun-22,1,1,1
FJUN622121602,789121,20-Jun-22,1,1,1
FJUN622522601,789522,20-Jun-22,1,1,1
FJUN621422501,789422,20-Jun-22,1,1,1
FJUN622521203,789521,20-Jun-22,1,1,1
FJUN622421402,789421,20-Jun-22,1,1,1
FJUN623122501,789122,20-Jun-22,1,1,1
FJUN622122203,789122,20-Jun-22,1,1,1
FJUN623903403,789903,20-Jun-22,1,1,1
FJUN621202302,789202,20-Jun-22,1,1,1
FJUN623202601,789202,20-Jun-22,1,1,1
FJUN622303603,789303,20-Jun-22,1,1,1
FJUN623303303,789303,20-Jun-22,1,1,1
FJUN622703103,789703,20-Jun-22,1,1,1
FJUN621703403,789703,20-Jun-22,1,1,1
FJUN623703503,789703,20-Jun-22,1,1,1
FJUN622603501,789603,20-Jun-22,1,1,1
FJUN621603602,789603,20-Jun-22,1,1,1
FJUN624103602,789103,21-Jun-22,1,0,0
FJUN623103601,789103,21-Jun-22,1,0,0
FJUN623903502,789903,21-Jun-22,1,0,0
FJUN622903501,789903,21-Jun-22,1,0,0
FJUN624903601,789903,21-Jun-22,1,0,0
FJUN624702401,789702,21-Jun-22,1,0,0
FJUN623702402,789702,21-Jun-22,1,0,0
FJUN624601403,789601,21-Jun-22,1,0,0
FJUN623601503,789601,21-Jun-22,1,0,0
FJUN622301402,789301,21-Jun-22,1,0,0
FJUN623301603,789301,21-Jun-22,1,0,0
FJUN624301303,789301,21-Jun-22,1,0,0
FJUN623203302,789203,21-Jun-22,1,0,0
FJUN623621603,789621,21-Jun-22,1,0,0
FJUN622101602,789101,21-Jun-22,1,0,0
FJUN623101603,789101,21-Jun-22,1,0,0
FJUN624102402,789102,21-Jun-22,1,0,0
FJUN622102602,789102,21-Jun-22,1,0,0
FJUN623102502,789102,21-Jun-22,1,0,0
FJUN622902603,789902,21-Jun-22,1,0,0
FJUN622902101,789902,21-Jun-22,1,0,0
FJUN622201602,789201,21-Jun-22,1,0,0
FJUN623201603,789201,21-Jun-22,1,0,0
FJUN624201601,789201,21-Jun-22,1,0,0
FJUN624202601,789202,21-Jun-22,1,0,0
FJUN622202603,789202,21-Jun-22,1,0,0
FJUN623321503,789321,21-Jun-22,1,0,0
FJUN624321103,789321,21-Jun-22,1,0,0
FJUN624321503,789321,21-Jun-22,1,0,0
FJUN624402402,789402,21-Jun-22,1,0,0
FJUN622402601,789402,21-Jun-22,1,0,0
FJUN623720301,789720,21-Jun-22,1,0,0
FJUN623720302,789720,21-Jun-22,1,0,0
FJUN622221401,789221,21-Jun-22,1,0,0
FJUN623221603,789221,21-Jun-22,1,0,0
FJUN622703501,789703,21-Jun-22,1,0,0
FJUN623622203,789622,21-Jun-22,1,0,0
FJUN624320202,789320,21-Jun-22,1,0,0
FJUN622320602,789320,21-Jun-22,1,0,0
FJUN624721603,789721,21-Jun-22,1,0,0
FJUN624122502,789122,21-Jun-22,1,0,0
FJUN624220403,789220,21-Jun-22,1,0,0
FJUN622220603,789220,21-Jun-22,1,0,0
FJUN622520201,789520,21-Jun-22,1,0,0
FJUN623520203,789520,21-Jun-22,1,0,0
FJUN624501402,789501,21-Jun-22,1,0,0
FJUN623501602,789501,21-Jun-22,1,0,0
FJUN624503603,789503,21-Jun-22,1,0,0
FJUN622603403,789603,21-Jun-22,1,0,0
FJUN623603303,789603,21-Jun-22,1,0,0
FJUN624603203,789603,21-Jun-22,1,0,0
FJUN623403602,789403,21-Jun-22,1,0,0
FJUN624403603,789403,21-Jun-22,1,0,0
FJUN622403503,789403,21-Jun-22,1,0,0
FJUN623421203,789421,21-Jun-22,1,0,0
FJUN622421602,789421,21-Jun-22,1,0,0
FJUN624421503,789421,21-Jun-22,1,0,0
FJUN622303602,789303,21-Jun-22,1,0,0
FJUN623303603,789303,21-Jun-22,1,0,0
FJUN624303201,789303,21-Jun-22,1,0,0
FJUN622121501,789121,21-Jun-22,1,0,0
FJUN623420303,789420,21-Jun-22,1,0,0
FJUN622703601,789703,21-Jun-22,0,0,0
FJUN624703203,789703,21-Jun-22,0,0,0
FJUN623622602,789622,21-Jun-22,0,0,0
FJUN622720201,789720,21-Jun-22,0,0,0
FJUN622720202,789720,21-Jun-22,0,0,0
FJUN624221403,789221,21-Jun-22,0,0,0
FJUN622103402,789103,21-Jun-22,0,0,0
FJUN623103603,789103,21-Jun-22,0,0,0
FJUN622903202,789903,21-Jun-22,0,0,0
FJUN622522202,789522,21-Jun-22,0,0,0
FJUN622422601,789422,21-Jun-22,0,0,0
FJUN623121602,789121,21-Jun-22,0,0,0
FJUN623420403,789420,21-Jun-22,0,0,0
FJUN624420402,789420,21-Jun-22,0,0,0
FJUN622520302,789520,21-Jun-22,0,0,0
FJUN623520103,789520,21-Jun-22,0,0,0
FJUN624520601,789520,21-Jun-22,0,0,0
FJUN623520501,789520,21-Jun-22,0,0,0
FJUN624421103,789421,21-Jun-22,0,0,0
FJUN622421201,789421,21-Jun-22,0,0,0
FJUN623421401,789421,21-Jun-22,0,0,0
FJUN623421503,789421,21-Jun-22,0,0,0
FJUN624122402,789122,21-Jun-22,0,0,0
FJUN622122202,789122,21-Jun-22,0,0,0
FJUN622422301,789422,21-Jun-22,0,1,0
FJUN624422401,789422,21-Jun-22,0,1,0
FJUN623422603,789422,21-Jun-22,0,1,0
FJUN624301603,789301,21-Jun-22,0,1,0
FJUN622301101,789301,21-Jun-22,0,1,0
FJUN624421401,789421,21-Jun-22,0,1,0
FJUN624603601,789603,21-Jun-22,0,1,0
FJUN624203402,789203,21-Jun-22,0,1,0
FJUN623203202,789203,21-Jun-22,0,1,0
FJUN623221202,789221,21-Jun-22,0,1,0
FJUN622503402,789503,21-Jun-22,0,1,0
FJUN624622302,789622,21-Jun-22,0,1,0
FJUN622202503,789202,21-Jun-22,0,1,0
FJUN623902102,789902,21-Jun-22,0,1,0
FJUN623101302,789101,21-Jun-22,0,1,0
FJUN624501502,789501,21-Jun-22,0,1,0
FJUN622220102,789220,21-Jun-22,0,1,0
FJUN623220403,789220,21-Jun-22,0,1,0
FJUN623401203,789401,21-Jun-22,0,1,0
FJUN624402301,789402,21-Jun-22,0,1,0
FJUN623402401,789402,21-Jun-22,0,1,0
FJUN623403102,789403,21-Jun-22,0,1,0
FJUN624403101,789403,21-Jun-22,0,1,0
FJUN622522401,789522,21-Jun-22,0,1,0
FJUN623522401,789522,21-Jun-22,0,1,0
FJUN624522502,789522,21-Jun-22,0,1,0
FJUN624522602,789522,21-Jun-22,0,1,0
FJUN622521303,789521,21-Jun-22,0,1,0
FJUN623521303,789521,21-Jun-22,0,1,0
FJUN623521502,789521,21-Jun-22,0,1,0
FJUN624521202,789521,21-Jun-22,0,1,0
FJUN622121402,789121,21-Jun-22,0,1,0
FJUN623121201,789121,21-Jun-22,0,1,0
FJUN624121601,789121,21-Jun-22,0,1,0
FJUN624121503,789121,21-Jun-22,0,1,0
FJUN622420103,789420,21-Jun-22,0,1,0
FJUN623420501,789420,21-Jun-22,0,1,0
FJUN624420203,789420,21-Jun-22,0,1,0
FJUN622420502,789420,21-Jun-22,0,1,0
FJUN624420502,789420,21-Jun-22,0,1,0
FJUN623402403,789402,21-Jun-22,1,1,1
FJUN624402401,789402,21-Jun-22,1,1,1
FJUN624221203,789221,21-Jun-22,1,1,1
FJUN622721103,789721,21-Jun-22,1,1,1
FJUN623721403,789721,21-Jun-22,1,1,1
FJUN623320503,789320,21-Jun-22,1,1,1
FJUN623503602,789503,21-Jun-22,1,1,1
FJUN622503502,789503,21-Jun-22,1,1,1
FJUN624501103,789501,21-Jun-22,1,1,1
FJUN622401502,789401,21-Jun-22,1,1,1
FJUN623401502,789401,21-Jun-22,1,1,1
FJUN624401603,789401,21-Jun-22,1,1,1
FJUN624720603,789720,21-Jun-22,1,1,1
FJUN622720403,789720,21-Jun-22,1,1,1
FJUN623902401,789902,21-Jun-22,1,1,1
FJUN624902402,789902,21-Jun-22,1,1,1
FJUN624902201,789902,21-Jun-22,1,1,1
FJUN623220602,789220,21-Jun-22,1,1,1
FJUN624621103,789621,21-Jun-22,1,1,1
FJUN622621102,789621,21-Jun-22,1,1,1
FJUN624101403,789101,21-Jun-22,1,1,1
FJUN622321603,789321,21-Jun-22,1,1,1
FJUN622203602,789203,21-Jun-22,1,1,1
FJUN624203502,789203,21-Jun-22,1,1,1
FJUN622301603,789301,21-Jun-22,1,1,1
FJUN624420501,789420,21-Jun-22,1,1,1
FJUN622420602,789420,21-Jun-22,1,1,1
FJUN622121302,789121,21-Jun-22,1,1,1
FJUN624121602,789121,21-Jun-22,1,1,1
FJUN623522503,789522,21-Jun-22,1,1,1
FJUN622522403,789522,21-Jun-22,1,1,1
FJUN623422501,789422,21-Jun-22,1,1,1
FJUN624521603,789521,21-Jun-22,1,1,1
FJUN623421402,789421,21-Jun-22,1,1,1
FJUN623103403,789103,21-Jun-22,1,1,1
FJUN622103303,789103,21-Jun-22,1,1,1
FJUN623601203,789601,21-Jun-22,1,1,1
FJUN623202603,789202,21-Jun-22,1,1,1
FJUN624303102,789303,21-Jun-22,1,1,1
FJUN624703602,789703,21-Jun-22,1,1,1
FJUN622703101,789703,21-Jun-22,1,1,1
FJUN624103501,789103,22-Jun-22,1,0,0
FJUN625103302,789103,22-Jun-22,1,0,0
FJUN623103203,789103,22-Jun-22,1,0,0
FJUN625903501,789903,22-Jun-22,1,0,0
FJUN624702602,789702,22-Jun-22,1,0,0
FJUN623702403,789702,22-Jun-22,1,0,0
FJUN625702302,789702,22-Jun-22,1,0,0
FJUN623601301,789601,22-Jun-22,1,0,0
FJUN624601402,789601,22-Jun-22,1,0,0
FJUN625601502,789601,22-Jun-22,1,0,0
FJUN624301602,789301,22-Jun-22,1,0,0
FJUN625203303,789203,22-Jun-22,1,0,0
FJUN623621601,789621,22-Jun-22,1,0,0
FJUN625621401,789621,22-Jun-22,1,0,0
FJUN624621601,789621,22-Jun-22,1,0,0
FJUN624102602,789102,22-Jun-22,1,0,0
FJUN625902503,789902,22-Jun-22,1,0,0
FJUN624201303,789201,22-Jun-22,1,0,0
FJUN625201203,789201,22-Jun-22,1,0,0
FJUN623202302,789202,22-Jun-22,1,0,0
FJUN623321602,789321,22-Jun-22,1,0,0
FJUN625402503,789402,22-Jun-22,1,0,0
FJUN624720602,789720,22-Jun-22,1,0,0
FJUN624221503,789221,22-Jun-22,1,0,0
FJUN625703601,789703,22-Jun-22,1,0,0
FJUN624320302,789320,22-Jun-22,1,0,0
FJUN624320601,789320,22-Jun-22,1,0,0
FJUN623721501,789721,22-Jun-22,1,0,0
FJUN623721602,789721,22-Jun-22,1,0,0
FJUN625220601,789220,22-Jun-22,1,0,0
FJUN623220603,789220,22-Jun-22,1,0,0
FJUN623520503,789520,22-Jun-22,1,0,0
FJUN624520603,789520,22-Jun-22,1,0,0
FJUN625520603,789520,22-Jun-22,1,0,0
FJUN623503403,789503,22-Jun-22,1,0,0
FJUN624503501,789503,22-Jun-22,1,0,0
FJUN625503503,789503,22-Jun-22,1,0,0
FJUN623403402,789403,22-Jun-22,1,0,0
FJUN625421402,789421,22-Jun-22,1,0,0
FJUN625522603,789522,22-Jun-22,1,0,0
FJUN624321203,789321,22-Jun-22,0,0,0
FJUN625220403,789220,22-Jun-22,0,0,0
FJUN623303602,789303,22-Jun-22,0,0,0
FJUN623721102,789721,22-Jun-22,0,0,0
FJUN624102603,789102,22-Jun-22,0,0,0
FJUN623221302,789221,22-Jun-22,0,0,0
FJUN624501602,789501,22-Jun-22,0,0,0
FJUN623503202,789503,22-Jun-22,0,0,0
FJUN623103501,789103,22-Jun-22,0,0,0
FJUN625601501,789601,22-Jun-22,0,0,0
FJUN624903403,789903,22-Jun-22,0,0,0
FJUN623903501,789903,22-Jun-22,0,0,0
FJUN624903503,789903,22-Jun-22,0,0,0
FJUN623702203,789702,22-Jun-22,0,0,0
FJUN623702602,789702,22-Jun-22,0,0,0
FJUN624521201,789521,22-Jun-22,0,0,0
FJUN623521603,789521,22-Jun-22,0,0,0
FJUN623522502,789522,22-Jun-22,0,0,0
FJUN625121603,789121,22-Jun-22,0,0,0
FJUN624121202,789121,22-Jun-22,0,0,0
FJUN623121302,789121,22-Jun-22,0,0,0
FJUN625420102,789420,22-Jun-22,0,0,0
FJUN623520301,789520,22-Jun-22,0,0,0
FJUN624520502,789520,22-Jun-22,0,0,0
FJUN624421302,789421,22-Jun-22,0,0,0
FJUN625421501,789421,22-Jun-22,0,0,0
FJUN624421201,789421,22-Jun-22,0,0,0
FJUN623421601,789421,22-Jun-22,0,0,0
FJUN623122102,789122,22-Jun-22,0,0,0
FJUN624122302,789122,22-Jun-22,0,0,0
FJUN623122303,789122,22-Jun-22,0,0,0
FJUN624122503,789122,22-Jun-22,0,0,0
FJUN625122201,789122,22-Jun-22,0,0,0
FJUN623422301,789422,22-Jun-22,0,1,0
FJUN625422601,789422,22-Jun-22,0,1,0
FJUN624422203,789422,22-Jun-22,0,1,0
FJUN624422603,789422,22-Jun-22,0,1,0
FJUN623422601,789422,22-Jun-22,0,1,0
FJUN623301402,789301,22-Jun-22,0,1,0
FJUN625421201,789421,22-Jun-22,0,1,0
FJUN625102602,789102,22-Jun-22,0,1,0
FJUN625122402,789122,22-Jun-22,0,1,0
FJUN625303301,789303,22-Jun-22,0,1,0
FJUN625303501,789303,22-Jun-22,0,1,0
FJUN623320403,789320,22-Jun-22,0,1,0
FJUN624603102,789603,22-Jun-22,0,1,0
FJUN625603101,789603,22-Jun-22,0,1,0
FJUN623221303,789221,22-Jun-22,0,1,0
FJUN623520603,789520,22-Jun-22,0,1,0
FJUN625503102,789503,22-Jun-22,0,1,0
FJUN623622501,789622,22-Jun-22,0,1,0
FJUN624622501,789622,22-Jun-22,0,1,0
FJUN624621101,789621,22-Jun-22,0,1,0
FJUN625621202,789621,22-Jun-22,0,1,0
FJUN623501302,789501,22-Jun-22,0,1,0
FJUN625220301,789220,22-Jun-22,0,1,0
FJUN625401401,789401,22-Jun-22,0,1,0
FJUN625402402,789402,22-Jun-22,0,1,0
FJUN624402502,789402,22-Jun-22,0,1,0
FJUN625403102,789403,22-Jun-22,0,1,0
FJUN623403503,789403,22-Jun-22,0,1,0
FJUN623903302,789903,22-Jun-22,0,1,0
FJUN625522403,789522,22-Jun-22,0,1,0
FJUN624522102,789522,22-Jun-22,0,1,0
FJUN623522601,789522,22-Jun-22,0,1,0
FJUN624121301,789121,22-Jun-22,0,1,0
FJUN625121402,789121,22-Jun-22,0,1,0
FJUN625420501,789420,22-Jun-22,0,1,0
FJUN624420303,789420,22-Jun-22,0,1,0
FJUN624420503,789420,22-Jun-22,0,1,0
FJUN623402601,789402,22-Jun-22,1,1,1
FJUN624402602,789402,22-Jun-22,1,1,1
FJUN624622402,789622,22-Jun-22,1,1,1
FJUN623622502,789622,22-Jun-22,1,1,1
FJUN625221502,789221,22-Jun-22,1,1,1
FJUN625721401,789721,22-Jun-22,1,1,1
FJUN624721201,789721,22-Jun-22,1,1,1
FJUN625721503,789721,22-Jun-22,1,1,1
FJUN623320301,789320,22-Jun-22,1,1,1
FJUN625320103,789320,22-Jun-22,1,1,1
FJUN625503301,789503,22-Jun-22,1,1,1
FJUN623501603,789501,22-Jun-22,1,1,1
FJUN624501303,789501,22-Jun-22,1,1,1
FJUN625501503,789501,22-Jun-22,1,1,1
FJUN624401502,789401,22-Jun-22,1,1,1
FJUN623401601,789401,22-Jun-22,1,1,1
FJUN625401602,789401,22-Jun-22,1,1,1
FJUN623720601,789720,22-Jun-22,1,1,1
FJUN624720501,789720,22-Jun-22,1,1,1
FJUN624902601,789902,22-Jun-22,1,1,1
FJUN624902401,789902,22-Jun-22,1,1,1
FJUN623902202,789902,22-Jun-22,1,1,1
FJUN623101602,789101,22-Jun-22,1,1,1
FJUN624101301,789101,22-Jun-22,1,1,1
FJUN625101302,789101,22-Jun-22,1,1,1
FJUN625101401,789101,22-Jun-22,1,1,1
FJUN625321502,789321,22-Jun-22,1,1,1
FJUN624203302,789203,22-Jun-22,1,1,1
FJUN623203502,789203,22-Jun-22,1,1,1
FJUN625102302,789102,22-Jun-22,1,1,1
FJUN623102101,789102,22-Jun-22,1,1,1
FJUN623301403,789301,22-Jun-22,1,1,1
FJUN625301602,789301,22-Jun-22,1,1,1
FJUN625201602,789201,22-Jun-22,1,1,1
FJUN623201402,789201,22-Jun-22,1,1,1
FJUN624420202,789420,22-Jun-22,1,1,1
FJUN625121201,789121,22-Jun-22,1,1,1
FJUN623121502,789121,22-Jun-22,1,1,1
FJUN623522301,789522,22-Jun-22,1,1,1
FJUN624522403,789522,22-Jun-22,1,1,1
FJUN625522602,789522,22-Jun-22,1,1,1
FJUN624422101,789422,22-Jun-22,1,1,1
FJUN624521503,789521,22-Jun-22,1,1,1
FJUN623122601,789122,22-Jun-22,1,1,1
FJUN624903201,789903,22-Jun-22,1,1,1
FJUN624403503,789403,22-Jun-22,1,1,1
FJUN625202402,789202,22-Jun-22,1,1,1
FJUN624202602,789202,22-Jun-22,1,1,1
FJUN624202402,789202,22-Jun-22,1,1,1
FJUN623202202,789202,22-Jun-22,1,1,1
FJUN624303603,789303,22-Jun-22,1,1,1
FJUN625303602,789303,22-Jun-22,1,1,1
FJUN623703501,789703,22-Jun-22,1,1,1
FJUN624703503,789703,22-Jun-22,1,1,1
FJUN624603501,789603,22-Jun-22,1,1,1
FJUN625603302,789603,22-Jun-22,1,1,1
FJUN623603603,789603,22-Jun-22,1,1,1
FJUN624603503,789603,22-Jun-22,1,1,1
FJUN624103303,789103,23-Jun-22,1,0,0
FJUN625103402,789103,23-Jun-22,1,0,0
FJUN626103603,789103,23-Jun-22,1,0,0
FJUN624903602,789903,23-Jun-22,1,0,0
FJUN625903403,789903,23-Jun-22,1,0,0
FJUN625702603,789702,23-Jun-22,1,0,0
FJUN626702401,789702,23-Jun-22,1,0,0
FJUN624702501,789702,23-Jun-22,1,0,0
FJUN626702203,789702,23-Jun-22,1,0,0
FJUN624601203,789601,23-Jun-22,1,0,0
FJUN626601603,789601,23-Jun-22,1,0,0
FJUN625601603,789601,23-Jun-22,1,0,0
FJUN625601203,789601,23-Jun-22,1,0,0
FJUN624301601,789301,23-Jun-22,1,0,0
FJUN626301603,789301,23-Jun-22,1,0,0
FJUN624203603,789203,23-Jun-22,1,0,0
FJUN626203203,789203,23-Jun-22,1,0,0
FJUN626101203,789101,23-Jun-22,1,0,0
FJUN624102503,789102,23-Jun-22,1,0,0
FJUN626902501,789902,23-Jun-22,1,0,0
FJUN624902603,789902,23-Jun-22,1,0,0
FJUN624202603,789202,23-Jun-22,1,0,0
FJUN626321603,789321,23-Jun-22,1,0,0
FJUN626321403,789321,23-Jun-22,1,0,0
FJUN624321202,789321,23-Jun-22,1,0,0
FJUN626402602,789402,23-Jun-22,1,0,0
FJUN626720602,789720,23-Jun-22,1,0,0
FJUN626221501,789221,23-Jun-22,1,0,0
FJUN624221601,789221,23-Jun-22,1,0,0
FJUN625401603,789401,23-Jun-22,1,0,0
FJUN626401501,789401,23-Jun-22,1,0,0
FJUN624401503,789401,23-Jun-22,1,0,0
FJUN624622603,789622,23-Jun-22,1,0,0
FJUN625320502,789320,23-Jun-22,1,0,0
FJUN624721503,789721,23-Jun-22,1,0,0
FJUN625122603,789122,23-Jun-22,1,0,0
FJUN624122401,789122,23-Jun-22,1,0,0
FJUN625220502,789220,23-Jun-22,1,0,0
FJUN624520403,789520,23-Jun-22,1,0,0
FJUN624501501,789501,23-Jun-22,1,0,0
FJUN626503602,789503,23-Jun-22,1,0,0
FJUN624503503,789503,23-Jun-22,1,0,0
FJUN625603603,789603,23-Jun-22,1,0,0
FJUN626403401,789403,23-Jun-22,1,0,0
FJUN624303402,789303,23-Jun-22,1,0,0
FJUN626303603,789303,23-Jun-22,1,0,0
FJUN625521603,789521,23-Jun-22,1,0,0
FJUN626303402,789303,23-Jun-22,0,0,0
FJUN626101201,789101,23-Jun-22,0,0,0
FJUN625202203,789202,23-Jun-22,0,0,0
FJUN624101601,789101,23-Jun-22,0,0,0
FJUN625721501,789721,23-Jun-22,0,0,0
FJUN624603602,789603,23-Jun-22,0,0,0
FJUN626603203,789603,23-Jun-22,0,0,0
FJUN624401401,789401,23-Jun-22,0,0,0
FJUN626503401,789503,23-Jun-22,0,0,0
FJUN626601403,789601,23-Jun-22,0,0,0
FJUN625903201,789903,23-Jun-22,0,0,0
FJUN625702501,789702,23-Jun-22,0,0,0
FJUN624521401,789521,23-Jun-22,0,0,0
FJUN625521203,789521,23-Jun-22,0,0,0
FJUN626522203,789522,23-Jun-22,0,0,0
FJUN626522502,789522,23-Jun-22,0,0,0
FJUN624422501,789422,23-Jun-22,0,0,0
FJUN624422202,789422,23-Jun-22,0,0,0
FJUN625121303,789121,23-Jun-22,0,0,0
FJUN624121501,789121,23-Jun-22,0,0,0
FJUN624420301,789420,23-Jun-22,0,0,0
FJUN625420601,789420,23-Jun-22,0,0,0
FJUN626520603,789520,23-Jun-22,0,0,0
FJUN626520602,789520,23-Jun-22,0,0,0
FJUN624421501,789421,23-Jun-22,0,0,0
FJUN625421601,789421,23-Jun-22,0,0,0
FJUN624421602,789421,23-Jun-22,0,0,0
FJUN626122303,789122,23-Jun-22,0,0,0
FJUN625122502,789122,23-Jun-22,0,0,0
FJUN624122602,789122,23-Jun-22,0,0,0
FJUN625422301,789422,23-Jun-22,0,1,0
FJUN626422102,789422,23-Jun-22,0,1,0
FJUN625422401,789422,23-Jun-22,0,1,0
FJUN626422403,789422,23-Jun-22,0,1,0
FJUN626301403,789301,23-Jun-22,0,1,0
FJUN625421302,789421,23-Jun-22,0,1,0
FJUN625122403,789122,23-Jun-22,0,1,0
FJUN626122403,789122,23-Jun-22,0,1,0
FJUN625720302,789720,23-Jun-22,0,1,0
FJUN626720502,789720,23-Jun-22,0,1,0
FJUN624303302,789303,23-Jun-22,0,1,0
FJUN624320201,789320,23-Jun-22,0,1,0
FJUN625603503,789603,23-Jun-22,0,1,0
FJUN624520503,789520,23-Jun-22,0,1,0
FJUN626520403,789520,23-Jun-22,0,1,0
FJUN626503302,789503,23-Jun-22,0,1,0
FJUN624622202,789622,23-Jun-22,0,1,0
FJUN626202303,789202,23-Jun-22,0,1,0
FJUN624621603,789621,23-Jun-22,0,1,0
FJUN625902102,789902,23-Jun-22,0,1,0
FJUN624101203,789101,23-Jun-22,0,1,0
FJUN626501101,789501,23-Jun-22,0,1,0
FJUN626220103,789220,23-Jun-22,0,1,0
FJUN624220203,789220,23-Jun-22,0,1,0
FJUN624220602,789220,23-Jun-22,0,1,0
FJUN626220503,789220,23-Jun-22,0,1,0
FJUN624401303,789401,23-Jun-22,0,1,0
FJUN626401602,789401,23-Jun-22,0,1,0
FJUN625401503,789401,23-Jun-22,0,1,0
FJUN625403301,789403,23-Jun-22,0,1,0
FJUN624403201,789403,23-Jun-22,0,1,0
FJUN626103101,789103,23-Jun-22,0,1,0
FJUN624522202,789522,23-Jun-22,0,1,0
FJUN625522202,789522,23-Jun-22,0,1,0
FJUN626521402,789521,23-Jun-22,0,1,0
FJUN626521203,789521,23-Jun-22,0,1,0
FJUN625521502,789521,23-Jun-22,0,1,0
FJUN624521602,789521,23-Jun-22,0,1,0
FJUN624121201,789121,23-Jun-22,0,1,0
FJUN626121403,789121,23-Jun-22,0,1,0
FJUN626420601,789420,23-Jun-22,0,1,0
FJUN624402501,789402,23-Jun-22,1,1,1
FJUN625402601,789402,23-Jun-22,1,1,1
FJUN625622502,789622,23-Jun-22,1,1,1
FJUN625622302,789622,23-Jun-22,1,1,1
FJUN625221402,789221,23-Jun-22,1,1,1
FJUN626721403,789721,23-Jun-22,1,1,1
FJUN625721502,789721,23-Jun-22,1,1,1
FJUN624320103,789320,23-Jun-22,1,1,1
FJUN626320502,789320,23-Jun-22,1,1,1
FJUN624320502,789320,23-Jun-22,1,1,1
FJUN626503301,789503,23-Jun-22,1,1,1
FJUN625503103,789503,23-Jun-22,1,1,1
FJUN625501301,789501,23-Jun-22,1,1,1
FJUN626501203,789501,23-Jun-22,1,1,1
FJUN625501102,789501,23-Jun-22,1,1,1
FJUN625720602,789720,23-Jun-22,1,1,1
FJUN624720203,789720,23-Jun-22,1,1,1
FJUN625902603,789902,23-Jun-22,1,1,1
FJUN624220502,789220,23-Jun-22,1,1,1
FJUN626220203,789220,23-Jun-22,1,1,1
FJUN626621103,789621,23-Jun-22,1,1,1
FJUN625621402,789621,23-Jun-22,1,1,1
FJUN624621303,789621,23-Jun-22,1,1,1
FJUN624621503,789621,23-Jun-22,1,1,1
FJUN625101301,789101,23-Jun-22,1,1,1
FJUN624101603,789101,23-Jun-22,1,1,1
FJUN624321502,789321,23-Jun-22,1,1,1
FJUN625321602,789321,23-Jun-22,1,1,1
FJUN624203301,789203,23-Jun-22,1,1,1
FJUN625203503,789203,23-Jun-22,1,1,1
FJUN626102302,789102,23-Jun-22,1,1,1
FJUN625102501,789102,23-Jun-22,1,1,1
FJUN625301503,789301,23-Jun-22,1,1,1
FJUN625201503,789201,23-Jun-22,1,1,1
FJUN624201502,789201,23-Jun-22,1,1,1
FJUN626201503,789201,23-Jun-22,1,1,1
FJUN624420602,789420,23-Jun-22,1,1,1
FJUN626420501,789420,23-Jun-22,1,1,1
FJUN625121202,789121,23-Jun-22,1,1,1
FJUN624121302,789121,23-Jun-22,1,1,1
FJUN626121603,789121,23-Jun-22,1,1,1
FJUN625422501,789422,23-Jun-22,1,1,1
FJUN624521502,789521,23-Jun-22,1,1,1
FJUN626122401,789122,23-Jun-22,1,1,1
FJUN624403602,789403,23-Jun-22,1,1,1
FJUN625202601,789202,23-Jun-22,1,1,1
FJUN625202602,789202,23-Jun-22,1,1,1
FJUN625303203,789303,23-Jun-22,1,1,1
FJUN625703201,789703,23-Jun-22,1,1,1
FJUN624703601,789703,23-Jun-22,1,1,1
FJUN626703101,789703,23-Jun-22,1,1,1
FJUN624603401,789603,23-Jun-22,1,1,1
FJUN625603401,789603,23-Jun-22,1,1,1
FJUN626603602,789603,23-Jun-22,1,1,1
FJUN627103202,789103,24-Jun-22,1,0,0
FJUN626103502,789103,24-Jun-22,1,0,0
FJUN625103601,789103,24-Jun-22,1,0,0
FJUN626903403,789903,24-Jun-22,1,0,0
FJUN627903603,789903,24-Jun-22,1,0,0
FJUN625903603,789903,24-Jun-22,1,0,0
FJUN627903101,789903,24-Jun-22,1,0,0
